Tx,BW,Interval,Label
42.2,36.2,10.0001,1
42.3,36.3,10.0,1
42.4,36.4,10.0001,1
45.9,39.5,10.0,1
42.5,36.5,10.0002,1
42.7,36.6,10.0,1
42.6,36.6,10.0,1
43.0,36.9,10.0001,1
41.9,36.0,10.0001,1
43.1,37.1,10.0001,1
42.2,36.3,10.0001,1
42.6,36.6,10.0001,1
42.4,36.5,10.0001,1
41.8,35.9,10.0001,1
42.7,36.7,10.0001,1
41.9,36.0,10.0001,1
42.5,36.5,10.0001,1
42.7,36.7,10.0001,1
42.5,36.5,10.0,1
42.6,36.6,10.0,1
42.1,36.1,10.0,1
42.6,36.6,10.0001,1
42.5,36.5,10.0001,1
42.0,36.0,10.0001,1
42.4,36.4,10.0001,1
42.2,36.2,10.0,1
42.4,36.4,10.0,1
42.7,36.6,10.0001,1
42.7,36.7,10.0,1
42.1,36.2,10.0001,1
42.2,36.3,10.0001,1
41.8,35.9,10.0001,1
43.1,37.0,10.0001,1
42.8,36.8,10.0,1
41.8,35.9,10.0001,1
43.1,37.0,10.0003,1
44.8,38.5,10.0001,1
42.2,36.2,10.0001,1
42.5,36.5,10.0001,1
42.7,36.7,10.0001,1
42.9,36.8,10.0001,1
41.7,35.9,10.0001,1
42.9,36.9,10.0001,1
42.0,36.1,10.0,1
42.2,36.2,10.0,1
42.1,36.2,10.0001,1
42.1,36.1,10.0001,1
42.3,36.3,10.0001,1
42.3,36.4,10.0001,1
43.1,37.1,10.0,1
42.7,36.7,10.0001,1
42.4,36.4,10.0001,1
44.1,37.9,10.0001,1
43.4,37.2,10.0001,1
42.8,36.7,10.0,1
42.3,36.3,10.0001,1
42.9,36.8,10.0,1
42.7,36.7,10.0,1
42.5,36.5,10.0,1
41.2,35.4,10.0001,1
42.9,36.9,10.0,1
42.5,36.5,10.0001,1
43.3,37.2,10.0,1
42.7,36.7,10.0001,1
42.9,36.9,10.0001,1
41.9,36.0,10.0001,1
42.7,36.7,10.0001,1
42.9,36.9,10.0001,1
42.4,36.4,10.0,1
42.6,36.6,10.0001,1
42.3,36.3,10.0001,1
42.2,36.2,10.0001,1
42.7,36.7,10.0001,1
42.6,36.6,10.0001,1
42.4,36.4,10.0001,1
42.7,36.7,10.0001,1
43.9,37.7,10.0,1
42.8,36.8,10.0,1
41.9,36.0,10.0,1
44.1,37.9,10.0001,1
42.6,36.6,10.0001,1
42.8,36.7,10.0,1
42.0,36.1,10.0001,1
42.5,36.5,10.0,1
42.1,36.2,10.0,1
41.8,35.9,10.0001,1
41.8,35.9,10.0001,1
42.1,36.1,10.0001,1
42.9,36.8,10.0001,1
42.1,36.2,10.0007,1
42.3,36.3,10.0001,1
43.4,37.3,10.0002,1
42.3,36.3,10.0001,1
42.1,36.2,10.0,1
41.7,35.8,10.0001,1
43.1,37.0,10.0001,1
42.9,36.8,10.0001,1
42.1,36.2,10.0001,1
43.3,37.2,10.0001,1
43.2,37.1,10.0,1
42.3,36.3,10.0001,1
42.5,36.5,10.0,1
42.8,36.7,10.0001,1
42.4,36.5,10.0,1
42.9,36.8,10.0001,1
42.7,36.7,10.0001,1
46.5,40.0,10.0001,1
42.6,36.6,10.0001,1
43.0,36.9,10.0,1
42.2,36.2,10.0001,1
42.4,36.4,10.0001,1
42.6,36.6,10.0,1
42.6,36.6,10.0002,1
42.5,36.5,10.0001,1
42.2,36.2,10.0,1
42.2,36.2,10.0,1
43.2,37.1,10.0,1
42.2,36.3,10.0001,1
42.1,36.1,10.0001,1
43.0,36.9,10.0001,1
42.5,36.5,10.0001,1
42.6,36.6,10.0,1
42.6,36.6,10.0,1
41.8,35.9,10.0003,1
42.1,36.2,10.0001,1
42.1,36.1,10.0001,1
41.9,36.0,10.0001,1
42.7,36.7,10.0,1
42.0,36.1,10.0001,1
43.2,37.1,10.0001,1
42.1,36.2,10.0002,1
42.0,36.1,10.0001,1
42.3,36.3,10.0001,1
44.9,38.6,10.0,1
42.5,36.5,10.0001,1
42.8,36.7,10.0001,1
41.9,36.0,10.0001,1
41.5,35.7,10.0001,1
42.9,36.8,10.0,1
43.1,37.0,10.0001,1
42.5,36.5,10.0001,1
42.6,36.6,10.0001,1
41.8,35.9,10.0,1
42.1,36.1,10.0003,1
42.9,36.9,10.0001,1
43.1,37.0,10.0,1
42.4,36.4,10.0001,1
42.8,36.7,10.0,1
42.9,36.9,10.0001,1
41.8,35.9,10.0001,1
42.1,36.2,10.0,1
42.0,36.1,10.0001,1
42.5,36.5,10.0001,1
41.5,35.7,10.0001,1
41.7,35.8,10.0001,1
42.8,36.8,10.0,1
42.1,36.1,10.0001,1
41.4,35.6,10.0001,1
43.1,37.0,10.0001,1
42.8,36.7,10.0,1
41.7,35.8,10.0001,1
43.2,37.1,10.0001,1
42.5,36.5,10.0001,1
41.7,35.8,10.0001,1
43.0,36.9,10.0,1
42.5,36.5,10.0,1
42.3,36.3,10.0001,1
42.3,36.4,10.0001,1
41.8,35.9,10.0003,1
42.5,36.5,10.0,1
42.0,36.1,10.0,1
42.6,36.6,10.0,1
41.9,36.0,10.0001,1
42.7,36.7,10.0001,1
42.8,36.7,10.0,1
42.2,36.3,10.0001,1
42.2,36.3,10.0001,1
42.9,36.8,10.0001,1
41.9,36.0,10.0001,1
42.6,36.6,10.0,1
43.0,37.0,10.0,1
42.5,36.5,10.0,1
42.3,36.4,10.0,1
42.2,36.3,10.0001,1
41.8,35.9,10.0,1
41.8,35.9,10.0,1
42.0,36.1,10.0001,1
42.2,36.3,10.0,1
42.5,36.5,10.0,1
42.9,36.8,10.0001,1
43.1,37.0,10.0001,1
42.8,36.8,10.0001,1
42.6,36.6,10.0,1
42.2,36.2,10.0001,1
42.6,36.6,10.0001,1
42.6,36.6,10.0001,1
42.3,36.3,10.0001,1
43.1,37.0,10.0001,1
46.3,39.7,10.0001,1
42.6,36.6,10.0,1
42.4,36.4,10.0001,1
42.7,36.6,10.0001,1
42.4,36.4,10.0,1
42.2,36.3,10.0001,1
42.6,36.6,10.0001,1
42.8,36.8,10.0001,1
43.4,37.3,10.0001,1
42.5,36.5,10.0001,1
41.8,35.9,10.0002,1
42.5,36.5,10.0001,1
42.9,36.8,10.0,1
43.0,37.0,10.0,1
42.3,36.4,10.0002,1
41.9,36.0,10.0001,1
42.8,36.8,10.0001,1
42.5,36.5,10.0001,1
42.0,36.1,10.0001,1
42.1,36.2,10.0001,1
42.0,36.1,10.0002,1
42.6,36.6,10.0001,1
42.1,36.1,10.0001,1
41.9,36.0,10.0001,1
43.4,37.3,10.0001,1
41.9,36.0,10.0,1
42.3,36.4,10.0001,1
42.7,36.7,10.0001,1
42.3,36.3,10.0003,1
42.5,36.5,10.0001,1
42.3,36.3,10.0001,1
41.8,35.9,10.0001,1
42.3,36.4,10.0001,1
42.4,36.4,10.0002,1
42.9,36.8,10.0001,1
42.4,36.4,10.0001,1
43.1,37.0,10.0001,1
42.5,36.5,10.0001,1
47.5,40.8,10.0001,1
41.7,35.8,10.0,1
41.9,36.0,10.0001,1
42.1,36.2,10.0001,1
43.2,37.1,10.0,1
41.9,36.0,10.0,1
42.3,36.4,10.0,1
43.0,36.9,10.0,1
43.4,37.3,10.0001,1
42.3,36.4,10.0,1
42.6,36.6,10.0001,1
42.3,36.4,10.0001,1
42.6,36.6,10.0001,1
42.8,36.8,10.0001,1
42.8,36.8,10.0,1
42.1,36.1,10.0002,1
42.1,36.1,10.0001,1
42.8,36.8,10.0003,1
42.3,36.4,10.0001,1
42.7,36.7,10.0001,1
42.3,36.3,10.0001,1
42.2,36.3,10.0001,1
50.6,43.4,10.0001,1
41.8,35.9,10.0001,1
42.5,36.5,10.0001,1
42.2,36.2,10.0001,1
42.8,36.8,10.0,1
42.5,36.5,10.0001,1
42.2,36.2,10.0,1
42.8,36.8,10.0001,1
42.4,36.4,10.0001,1
42.6,36.6,10.0001,1
42.9,36.9,10.0,1
42.2,36.3,10.0,1
42.1,36.1,10.0001,1
42.3,36.4,10.0,1
42.7,36.7,10.0,1
42.5,36.5,10.0,1
48.1,41.4,10.0,1
42.8,36.7,10.0,1
42.4,36.4,10.0,1
42.2,36.3,10.0,1
42.9,36.9,10.0003,1
43.9,37.7,10.0,1
42.7,36.7,10.0,1
42.6,36.6,10.0,1
42.4,36.5,10.0,1
42.1,36.2,10.0001,1
42.5,36.5,10.0,1
42.6,36.6,10.0001,1
41.9,36.0,10.0003,1
43.1,37.0,10.0001,1
42.2,36.2,10.0,1
42.9,36.9,10.0001,1
41.8,35.9,10.0001,1
42.5,36.5,10.0001,1
43.1,37.1,10.0001,1
42.3,36.3,10.0001,1
42.4,36.4,10.0002,1
41.8,35.9,10.0001,1
41.8,35.9,10.0,1
42.4,36.4,10.0,1
42.9,36.8,10.0,1
42.0,36.1,10.0001,1
42.7,36.7,10.0001,1
46.5,39.9,10.0,1
42.2,36.2,10.0001,1
42.0,36.1,10.0001,1
41.2,35.4,10.0,1
43.2,37.1,10.0,1
43.1,37.0,10.0003,1
42.6,36.6,10.0001,1
42.2,36.3,10.0,1
42.2,36.3,10.0001,1
42.5,36.5,10.0001,1
42.7,36.7,10.0001,1
42.7,36.7,10.0001,1
42.3,36.4,10.0001,1
42.8,36.8,10.0001,1
42.8,36.7,10.0001,1
42.6,36.6,10.0001,1
44.5,38.2,10.0001,1
41.8,35.9,10.0001,1
42.3,36.3,10.0001,1
42.1,36.2,10.0001,1
41.6,35.8,10.0001,1
42.2,36.2,10.0,1
42.0,36.1,10.0001,1
42.3,36.4,10.0001,1
42.6,36.6,10.0,1
42.2,36.2,10.0001,1
41.8,35.9,10.0,1
42.5,36.5,10.0001,1
43.3,37.2,10.0001,1
41.8,35.9,10.0001,1
43.6,37.5,10.0001,1
42.4,36.4,10.0001,1
42.3,36.3,10.0,1
42.1,36.2,10.0001,1
42.8,36.7,10.0,1
42.7,36.7,10.0001,1
42.3,36.3,10.0001,1
43.1,37.0,10.0,1
42.1,36.1,10.0,1
43.0,36.9,10.0,1
42.1,36.1,10.0001,1
42.9,36.8,10.0,1
42.8,36.8,10.0001,1
42.4,36.4,10.0,1
42.1,36.1,10.0001,1
42.5,36.5,10.0001,1
42.5,36.5,10.0001,1
41.9,36.0,10.0001,1
42.5,36.5,10.0001,1
41.4,35.6,10.0,1
41.3,35.5,10.0001,1
42.5,36.5,10.0,1
41.8,35.9,10.0001,1
42.5,36.5,10.0001,1
42.6,36.6,10.0,1
42.7,36.7,10.0,1
42.6,36.6,10.0,1
42.7,36.7,10.0,1
42.8,36.8,10.0,1
42.1,36.2,10.0001,1
42.4,36.4,10.0001,1
41.9,36.0,10.0001,1
41.7,35.8,10.0003,1
42.2,36.3,10.0,1
42.6,36.6,10.0,1
46.5,40.0,10.0,1
42.9,36.8,10.0001,1
42.6,36.6,10.0001,1
42.0,36.1,10.0001,1
43.1,37.0,10.0001,1
42.4,36.4,10.0,1
42.6,36.6,10.0001,1
41.4,35.6,10.0001,1
43.9,37.7,10.0001,1
43.0,36.9,10.0001,1
41.7,35.8,10.0001,1
42.2,36.2,10.0001,1
41.8,35.9,10.0001,1
42.4,36.4,10.0019,1
42.0,36.1,10.0001,1
42.9,36.8,10.0,1
42.3,36.4,10.0001,1
42.7,36.6,10.0001,1
42.3,36.4,10.0001,1
42.0,36.1,10.0001,1
42.2,36.2,10.0001,1
42.4,36.5,10.0001,1
42.5,36.5,10.0001,1
41.9,36.0,10.0001,1
41.8,35.9,10.0001,1
42.7,36.7,10.0,1
42.3,36.3,10.0001,1
43.0,36.9,10.0001,1
42.2,36.3,10.0001,1
42.3,36.3,10.0001,1
42.1,36.2,10.0,1
43.2,37.1,10.0,1
42.1,36.2,10.0,1
41.9,36.0,10.0001,1
42.1,36.2,10.0,1
42.3,36.3,10.0003,1
42.8,36.7,10.0001,1
42.6,36.6,10.0001,1
42.3,36.4,10.0001,1
42.3,36.3,10.0,1
41.9,36.0,10.0001,1
42.2,36.2,10.0001,1
42.0,36.1,10.0001,1
42.2,36.2,10.0001,1
42.7,36.7,10.0001,1
42.9,36.9,10.0001,1
41.7,35.9,10.0001,1
43.3,37.2,10.0001,1
41.8,35.9,10.0,1
42.0,36.1,10.0,1
43.0,36.9,10.0001,1
42.3,36.3,10.0006,1
42.6,36.6,10.0001,1
42.2,36.2,10.0,1
42.7,36.6,10.0,1
42.8,36.7,10.0,1
41.9,36.0,10.0,1
42.1,36.1,10.0001,1
41.7,35.9,10.0001,1
42.7,36.7,10.0,1
42.5,36.5,10.0001,1
41.8,35.9,10.0002,1
42.6,36.6,10.0001,1
42.5,36.5,10.0,1
42.7,36.7,10.0001,1
47.3,40.7,10.0,1
42.2,36.2,10.0001,1
42.6,36.6,10.0001,1
43.6,37.4,10.0003,1
42.7,36.7,10.0001,1
41.7,35.8,10.0,1
42.6,36.6,10.0,1
43.2,37.1,10.0001,1
42.0,36.1,10.0001,1
41.9,36.0,10.0001,1
41.6,35.7,10.0001,1
41.6,35.8,10.0001,1
42.9,36.8,10.0001,1
42.5,36.5,10.0001,1
42.4,36.4,10.0002,1
42.3,36.4,10.0001,1
45.2,38.9,10.0001,1
42.6,36.6,10.0001,1
42.3,36.3,10.0,1
42.2,36.3,10.0001,1
42.0,36.0,10.0001,1
42.8,36.8,10.0001,1
42.5,36.5,10.0001,1
42.6,36.6,10.0001,1
42.5,36.5,10.0001,1
42.1,36.1,10.0001,1
42.2,36.3,10.0001,1
41.9,36.0,10.0,1
42.1,36.1,10.0001,1
41.8,35.9,10.0001,1
43.1,37.0,10.0001,1
42.7,36.7,10.0001,1
42.7,36.7,10.0,1
41.7,35.9,10.0001,1
42.3,36.3,10.0002,1
45.5,39.0,10.0,1
42.6,36.6,10.0,1
43.0,36.9,10.0001,1
41.8,35.9,10.0001,1
41.9,36.0,10.0,1
42.6,36.6,10.0001,1
43.0,36.9,10.0001,1
42.4,36.4,10.0001,1
42.4,36.4,10.0001,1
42.1,36.2,10.0001,1
43.0,36.9,10.0003,1
45.8,39.3,10.0,1
41.9,36.0,10.0001,1
42.6,36.6,10.0001,1
43.7,37.5,10.0001,1
42.8,36.8,10.0002,1
42.6,36.6,10.0001,1
43.4,37.3,10.0,1
42.2,36.2,10.0001,1
42.7,36.7,10.0,1
42.3,36.4,10.0002,1
42.9,36.9,10.0,1
43.7,37.5,10.0001,1
42.6,36.6,10.0001,1
42.7,36.7,10.0001,1
42.5,36.5,10.0,1
42.3,36.3,10.0,1
42.3,36.3,10.0001,1
42.5,36.5,10.0001,1
42.9,36.9,10.0,1
42.2,36.3,10.0001,1
42.1,36.2,10.0,1
42.4,36.4,10.0,1
46.0,39.5,10.0001,1
41.8,35.9,10.0001,1
43.0,37.0,10.0,1
42.6,36.6,10.0,1
42.6,36.6,10.0001,1
43.7,37.6,10.0,1
42.4,36.4,10.0001,1
41.9,36.0,10.0001,1
42.8,36.8,10.0003,1
42.2,36.2,10.0,1
42.6,36.6,10.0,1
42.9,36.9,10.0,1
42.7,36.7,10.0001,1
43.6,37.5,10.0,1
42.2,36.3,10.0,1
42.9,36.9,10.0001,1
42.7,36.7,10.0001,1
43.0,36.9,10.0001,1
42.9,36.8,10.0001,1
49.8,42.8,10.0002,1
42.2,36.2,10.0,1
42.1,36.2,10.0001,1
42.7,36.7,10.0001,1
42.7,36.7,10.0001,1
42.6,36.6,10.0,1
42.1,36.2,10.0003,1
41.8,35.9,10.0003,1
42.1,36.2,10.0001,1
42.6,36.6,10.0001,1
42.3,36.3,10.0001,1
43.4,37.3,10.0,1
42.4,36.4,10.0001,1
42.3,36.3,10.0001,1
43.0,36.9,10.0001,1
42.3,36.3,10.0001,1
42.7,36.6,10.0001,1
42.1,36.1,10.0001,1
43.0,36.9,10.0,1
42.5,36.5,10.0001,1
42.1,36.2,10.0001,1
42.4,36.4,10.0001,1
42.1,36.1,10.0001,1
42.6,36.6,10.0001,1
43.5,37.4,10.0001,1
42.4,36.4,10.0001,1
42.2,36.2,10.0,1
42.4,36.4,10.0001,1
42.2,36.3,10.0001,1
43.3,37.2,10.0001,1
42.6,36.6,10.0001,1
42.5,36.5,10.0001,1
42.5,36.5,10.0001,1
42.7,36.6,10.0001,1
42.2,36.3,10.0001,1
41.6,35.7,10.0001,1
43.2,37.1,10.0,1
42.1,36.1,10.0001,1
42.5,36.5,10.0001,1
42.6,36.6,10.0002,1
42.9,36.8,10.0001,1
42.0,36.1,10.0003,1
42.2,36.2,10.0001,1
43.3,37.2,10.0001,1
42.7,36.7,10.0001,1
42.7,36.6,10.0001,1
42.5,36.5,10.0,1
42.2,36.2,10.0001,1
42.9,36.8,10.0001,1
42.8,36.8,10.0001,1
42.9,36.8,10.0001,1
41.8,35.9,10.0,1
42.6,36.6,10.0001,1
41.7,35.8,10.0001,1
42.1,36.2,10.0,1
42.5,36.5,10.0,1
42.5,36.5,10.0,1
42.7,36.7,10.0001,1
42.5,36.5,10.0,1
43.2,37.1,10.0,1
42.6,36.6,10.0001,1
41.5,35.6,10.0,1
43.7,37.5,10.0001,1
42.5,36.5,10.0001,1
42.4,36.5,10.0001,1
42.9,36.9,10.0003,1
42.2,36.2,10.0001,1
42.7,36.7,10.0,1
42.5,36.5,10.0,1
42.5,36.5,10.0001,1
42.5,36.5,10.0002,1
42.2,36.3,10.0001,1
42.9,36.8,10.0,1
46.7,40.1,10.0001,1
42.3,36.3,10.0003,1
42.1,36.1,10.0,1
42.0,36.1,10.0001,1
42.7,36.7,10.0001,1
42.9,36.9,10.0001,1
42.9,36.9,10.0,1
41.8,35.9,10.0001,1
42.4,36.4,10.0001,1
42.8,36.7,10.0,1
41.8,35.9,10.0001,1
42.4,36.4,10.0001,1
42.4,36.4,10.0001,1
42.7,36.7,10.0001,1
42.8,36.7,10.0001,1
42.1,36.1,10.0,1
42.1,36.1,10.0,1
42.5,36.5,10.0001,1
42.0,36.0,10.0001,1
42.3,36.4,10.0001,1
41.9,36.0,10.0001,1
42.9,36.9,10.0,1
42.5,36.5,10.0001,1
42.5,36.5,10.0,1
41.7,35.8,10.0,1
42.9,36.8,10.0,1
42.8,36.8,10.0001,1
42.4,36.4,10.0,1
42.7,36.7,10.0001,1
42.2,36.2,10.0001,1
42.1,36.2,10.0001,1
43.1,37.1,10.0,1
43.1,37.0,10.0001,1
41.9,36.0,10.0001,1
42.4,36.4,10.0001,1
42.1,36.2,10.0001,1
42.8,36.7,10.0,1
42.5,36.5,10.0001,1
42.9,36.9,10.0,1
42.4,36.4,10.0,1
42.3,36.3,10.0001,1
43.3,37.2,10.0,1
42.0,36.1,10.0001,1
44.0,37.8,10.0,1
42.1,36.2,10.0001,1
41.9,36.0,10.0001,1
42.3,36.4,10.0,1
45.7,39.2,10.0,1
41.9,36.0,10.0001,1
42.9,36.8,10.0008,1
42.7,36.7,10.0,1
42.4,36.4,10.0001,1
42.6,36.6,10.0,1
42.1,36.2,10.0001,1
42.3,36.4,10.0,1
43.2,37.1,10.0,1
43.0,36.9,10.0,1
49.8,42.7,10.0001,1
42.3,36.4,10.0,1
44.4,38.1,10.0,1
43.2,37.1,10.0001,1
42.4,36.4,10.0,1
42.4,36.4,10.0001,1
42.3,36.3,10.0001,1
42.5,36.5,10.0,1
42.8,36.7,10.0001,1
43.1,37.0,10.0,1
42.4,36.4,10.0009,1
42.7,36.7,10.0001,1
42.4,36.4,10.0,1
42.0,36.1,10.0003,1
42.4,36.4,10.0001,1
43.0,36.9,10.0,1
42.2,36.3,10.0001,1
42.7,36.7,10.0,1
42.8,36.8,10.0001,1
42.3,36.3,10.0,1
42.0,36.1,10.0001,1
42.5,36.5,10.0,1
42.0,36.0,10.0001,1
42.0,36.1,10.0001,1
42.5,36.5,10.0001,1
42.6,36.6,10.0002,1
41.6,35.7,10.0001,1
45.2,38.9,10.0001,1
41.7,35.9,10.0001,1
42.5,36.5,10.0001,1
42.7,36.7,10.0001,1
42.6,36.6,10.0,1
42.7,36.6,10.0001,1
42.1,36.2,10.0001,1
41.6,35.7,10.0001,1
42.6,36.6,10.0001,1
42.9,36.8,10.0,1
42.1,36.1,10.0001,1
42.0,36.1,10.0,1
42.4,36.5,10.0001,1
42.1,36.1,10.0001,1
42.9,36.9,10.0001,1
42.7,36.7,10.0001,1
41.8,35.9,10.0,1
42.8,36.7,10.0001,1
42.7,36.7,10.0001,1
42.7,36.6,10.0,1
42.2,36.3,10.0003,1
42.4,36.4,10.0,1
42.1,36.1,10.0,1
42.3,36.4,10.0,1
42.5,36.5,10.0001,1
42.5,36.5,10.0003,1
43.0,36.9,10.0001,1
42.2,36.2,10.0001,1
43.3,37.2,10.0,1
42.2,36.2,10.0001,1
42.5,36.5,10.0001,1
42.9,36.9,10.0001,1
42.3,36.3,10.0,1
42.8,36.7,10.0001,1
42.6,36.6,10.0001,1
48.1,41.3,10.0001,1
42.7,36.7,10.0,1
42.4,36.4,10.0,1
42.7,36.7,10.0001,1
42.0,36.1,10.0,1
44.4,38.2,10.0001,1
42.8,36.7,10.0001,1
42.0,36.1,10.0,1
46.0,39.5,10.0,1
42.4,36.4,10.0001,1
42.7,36.7,10.0,1
42.6,36.6,10.0001,1
42.3,36.3,10.0,1
43.4,37.3,10.0,1
43.0,36.9,10.0002,1
42.8,36.8,10.0001,1
42.8,36.7,10.0001,1
42.8,36.8,10.0001,1
42.8,36.8,10.0,1
44.1,37.8,10.0003,1
43.4,37.3,10.0001,1
42.3,36.3,10.0001,1
42.9,36.8,10.0001,1
42.7,36.7,10.0,1
42.5,36.5,10.0001,1
42.9,36.9,10.0001,1
43.2,37.1,10.0001,1
42.7,36.6,10.0,1
42.9,36.8,10.0001,1
42.5,36.5,10.0001,1
42.2,36.3,10.0001,1
42.2,36.3,10.0001,1
43.7,37.5,10.0001,1
42.8,36.8,10.0001,1
43.2,37.1,10.0,1
42.3,36.4,10.0001,1
42.2,36.2,10.0,1
41.7,35.8,10.0001,1
42.1,36.1,10.0001,1
42.5,36.5,10.0,1
42.3,36.3,10.0001,1
43.4,37.3,10.0,1
42.7,36.7,10.0,1
42.6,36.6,10.0003,1
41.9,36.0,10.0,1
42.4,36.4,10.0,1
42.4,36.4,10.0001,1
43.0,36.9,10.0,1
42.2,36.2,10.0,1
44.8,38.5,10.0,1
42.9,36.8,10.0,1
42.8,36.8,10.0,1
41.8,35.9,10.0001,1
41.9,36.0,10.0,1
42.3,36.3,10.0,1
42.8,36.7,10.0,1
42.2,36.3,10.0001,1
42.3,36.3,10.0,1
43.0,36.9,10.0,1
42.2,36.3,10.0,1
42.9,36.8,10.0001,1
42.2,36.2,10.0,1
43.0,36.9,10.0,1
42.9,36.9,10.0002,1
41.7,35.8,10.0003,1
42.6,36.6,10.0,1
42.1,36.1,10.0002,1
42.0,36.1,10.0,1
41.9,36.0,10.0001,1
43.2,37.1,10.0001,1
44.0,37.8,10.0001,1
42.7,36.7,10.0001,1
43.1,37.0,10.0001,1
43.0,36.9,10.0001,1
42.7,36.7,10.0,1
42.8,36.8,10.0001,1
43.7,37.6,10.0002,1
42.1,36.2,10.0,1
42.6,36.6,10.0,1
42.4,36.4,10.0003,1
42.4,36.4,10.0006,1
41.3,35.5,10.0001,1
42.3,36.3,10.0001,1
42.7,36.7,10.0001,1
42.9,36.8,10.0,1
42.6,36.6,10.0001,1
42.5,36.5,10.0001,1
42.2,36.2,10.0001,1
42.5,36.5,10.0001,1
43.4,37.3,10.0001,1
43.0,36.9,10.0001,1
42.4,36.4,10.0001,1
42.0,36.1,10.0001,1
42.9,36.8,10.0001,1
42.7,36.7,10.0003,1
41.9,36.0,10.0,1
42.3,36.3,10.0,1
42.7,36.7,10.0,1
42.9,36.9,10.0001,1
42.5,36.5,10.0,1
42.2,36.3,10.0001,1
42.5,36.5,10.0001,1
43.1,37.0,10.0001,1
42.6,36.6,10.0001,1
41.7,35.8,10.0001,1
42.6,36.6,10.0,1
42.4,36.4,10.0002,1
42.0,36.1,10.0001,1
42.1,36.2,10.0001,1
42.3,36.4,10.0001,1
43.1,37.0,10.0001,1
43.5,37.4,10.0001,1
42.1,36.2,10.0003,1
41.6,35.7,10.0001,1
43.3,37.2,10.0001,1
42.8,36.8,10.0001,1
42.3,36.3,10.0001,1
42.4,36.4,10.0,1
42.0,36.1,10.0001,1
42.3,36.3,10.0,1
42.4,36.4,10.0,1
43.2,37.1,10.0,1
42.6,36.6,10.0,1
43.1,37.0,10.0001,1
42.2,36.2,10.0001,1
42.8,36.7,10.0,1
42.0,36.1,10.0001,1
42.2,36.2,10.0001,1
42.8,36.8,10.0001,1
42.1,36.1,10.0,1
47.3,40.6,10.0001,1
42.8,36.8,10.0001,1
42.4,36.5,10.0,1
41.8,35.9,10.0001,1
42.3,36.4,10.0001,1
42.6,36.6,10.0001,1
42.8,36.8,10.0001,1
41.9,36.0,10.0001,1
42.7,36.7,10.0001,1
42.9,36.8,10.0,1
42.3,36.3,10.0001,1
42.4,36.4,10.0001,1
42.4,36.4,10.0001,1
42.5,36.5,10.0001,1
43.0,36.9,10.0001,1
42.9,36.9,10.0,1
42.8,36.8,10.0001,1
42.5,36.5,10.0001,1
42.0,36.1,10.0001,1
42.3,36.4,10.0,1
42.7,36.7,10.0,1
42.2,36.2,10.0,1
41.8,35.9,10.0001,1
42.7,36.7,10.0,1
42.0,36.1,10.0001,1
42.2,36.2,10.0,1
42.9,36.8,10.0001,1
42.2,36.2,10.0,1
42.5,36.5,10.0,1
42.4,36.5,10.0,1
43.8,37.6,10.0001,1
42.7,36.7,10.0,1
43.1,37.1,10.0001,1
43.0,36.9,10.0001,1
42.2,36.3,10.0001,1
42.5,36.5,10.0,1
42.5,36.5,10.0001,1
42.7,36.6,10.0,1
41.8,35.9,10.0001,1
43.1,37.0,10.0003,1
42.6,36.6,10.0,1
42.3,36.3,10.0,1
42.8,36.8,10.0,1
42.9,36.9,10.0,1
42.8,36.8,10.0001,1
42.3,36.3,10.0001,1
42.2,36.3,10.0001,1
43.1,37.0,10.0,1
42.4,36.4,10.0001,1
42.1,36.2,10.0001,1
42.8,36.8,10.0001,1
42.9,36.9,10.0003,1
42.4,36.5,10.0003,1
42.2,36.3,10.0001,1
45.0,38.6,10.0001,1
42.7,36.6,10.0,1
42.5,36.5,10.0001,1
42.3,36.4,10.0,1
42.4,36.4,10.0001,1
42.4,36.4,10.0001,1
41.9,36.0,10.0001,1
42.3,36.3,10.0001,1
42.4,36.4,10.0001,1
42.5,36.5,10.0,1
41.8,35.9,10.0001,1
42.2,36.3,10.0001,1
41.9,36.0,10.0,1
41.8,35.9,10.0,1
49.2,42.2,10.0001,1
42.4,36.5,10.0001,1
42.8,36.7,10.0001,1
42.7,36.7,10.0,1
43.1,37.0,10.0,1
42.8,36.8,10.0001,1
43.2,37.1,10.0001,1
42.5,36.5,10.0001,1
45.8,39.3,10.0,1
42.3,36.3,10.0001,1
41.9,36.0,10.0001,1
43.1,37.1,10.0001,1
42.0,36.0,10.0001,1
42.1,36.2,10.0001,1
42.6,36.6,10.0001,1
42.2,36.2,10.0001,1
41.0,35.3,10.0001,1
42.7,36.7,10.0001,1
43.0,37.0,10.0001,1
42.7,36.7,10.0,1
42.7,36.7,10.0001,1
42.2,36.2,10.0001,1
41.9,36.0,10.0001,1
42.1,36.1,10.0001,1
41.9,36.0,10.0001,1
42.1,36.2,10.0001,1
43.0,36.9,10.0001,1
45.1,38.7,10.0001,1
42.0,36.1,10.0001,1
41.7,35.8,10.0,1
41.6,35.7,10.0001,1
41.8,35.9,10.0001,1
42.6,36.6,10.0,1
42.6,36.6,10.0,1
42.6,36.6,10.0,1
42.6,36.6,10.0001,1
42.8,36.7,10.0001,1
42.7,36.7,10.0,1
42.3,36.4,10.0,1
42.6,36.6,10.0,1
44.2,38.0,10.0,1
42.6,36.6,10.0,1
42.9,36.9,10.0001,1
45.2,38.8,10.0001,1
